totalX,totalY,touchX,touchY,targetX,targetY,timeStart,timeEnd,expID,name,age,hand,thumb,gender
360,640,117,421,108,390,1522890600193,1522890600641,100,User 4,32,Right,665,Man
360,640,112,566,74,565,1522890601046,1522890601591,101,User 4,32,Right,665,Man
360,640,282,135,295,67,1522890601996,1522890602480,102,User 4,32,Right,665,Man
360,640,80,140,36,177,1522890602886,1522890603285,103,User 4,32,Right,665,Man
360,640,245,631,267,600,1522890603691,1522890604264,104,User 4,32,Right,665,Man
360,640,193,306,180,319,1522890604668,1522890605089,105,User 4,32,Right,665,Man
360,640,353,580,356,586,1522890605494,1522890606234,106,User 4,32,Right,665,Man
360,640,93,49,42,44,1522890606639,1522890607190,107,User 4,32,Right,665,Man
360,640,303,60,279,62,1522890607594,1522890608223,108,User 4,32,Right,665,Man
360,640,259,285,270,289,1522890608628,1522890609019,109,User 4,32,Right,665,Man
360,640,332,244,324,248,1522890609424,1522890609836,110,User 4,32,Right,665,Man
360,640,152,521,180,532,1522890610241,1522890610793,111,User 4,32,Right,665,Man
360,640,190,511,180,532,1522890610241,1522890611026,112,User 4,32,Right,665,Man
360,640,164,155,168,180,1522890611430,1522890611695,113,User 4,32,Right,665,Man
360,640,165,516,163,492,1522890612099,1522890612585,114,User 4,32,Right,665,Man
360,640,112,54,65,40,1522890613001,1522890613440,115,User 4,32,Right,665,Man
360,640,159,29,144,24,1522890821790,1522890822611,1,User 5,22,Right,73,Man
360,640,292,450,289,446,1522890823031,1522890823559,2,User 5,22,Right,73,Man
360,640,203,82,199,71,1522890823966,1522890824516,3,User 5,22,Right,73,Man
360,640,49,38,36,603,1522890824922,1522890826307,4,User 5,22,Right,73,Man
360,640,332,319,324,319,1522890826713,1522890829327,5,User 5,22,Right,73,Man
360,640,226,131,221,118,1522890829732,1522890830392,6,User 5,22,Right,73,Man
360,640,50,254,43,238,1522890830796,1522890831359,7,User 5,22,Right,73,Man
360,640,215,578,191,581,1522890831764,1522890832405,8,User 5,22,Right,73,Man
360,640,268,259,252,248,1522890832811,1522890833281,9,User 5,22,Right,73,Man
360,640,337,392,324,390,1522890833687,1522890834286,10,User 5,22,Right,73,Man
360,640,204,67,205,41,1522890834690,1522890835233,11,User 5,22,Right,73,Man
360,640,290,38,290,24,1522890835638,1522890836159,12,User 5,22,Right,73,Man
360,640,111,468,108,461,1522890836564,1522890837164,13,User 5,22,Right,73,Man
360,640,213,52,180,35,1522890837570,1522890838160,14,User 5,22,Right,73,Man
360,640,276,52,284,25,1522890838565,1522890839221,15,User 5,22,Right,73,Man
360,640,165,165,153,142,1522890839625,1522890840233,16,User 5,22,Right,73,Man
360,640,112,555,108,532,1522890840639,1522890841360,17,User 5,22,Right,73,Man
360,640,126,371,108,390,1522890841765,1522890842281,18,User 5,22,Right,73,Man
360,640,52,478,36,461,1522890842686,1522890843198,19,User 5,22,Right,73,Man
360,640,215,474,205,466,1522890843602,1522890844083,20,User 5,22,Right,73,Man
360,640,262,30,248,4,1522890844487,1522890845179,21,User 5,22,Right,73,Man
360,640,340,164,328,132,1522890845583,1522890846426,22,User 5,22,Right,73,Man
360,640,341,542,337,540,1522890846831,1522890847507,23,User 5,22,Right,73,Man
360,640,53,465,37,471,1522890847911,1522890848521,24,User 5,22,Right,73,Man
360,640,321,346,325,329,1522890848927,1522890849552,25,User 5,22,Right,73,Man
360,640,129,124,36,106,1522890849957,1522890850790,26,User 5,22,Right,73,Man
360,640,82,189,66,189,1522890851195,1522890851925,27,User 5,22,Right,73,Man
360,640,143,386,130,370,1522890852330,1522890852973,28,User 5,22,Right,73,Man
360,640,98,339,74,333,1522890853377,1522890854076,29,User 5,22,Right,73,Man
360,640,205,245,180,248,1522890854480,1522890854986,30,User 5,22,Right,73,Man
360,640,181,266,171,257,1522890855392,1522890855875,31,User 5,22,Right,73,Man
360,640,38,214,16,191,1522890856282,1522890856864,32,User 5,22,Right,73,Man
360,640,342,139,349,123,1522890857269,1522890859238,33,User 5,22,Right,73,Man
360,640,259,128,252,106,1522890859642,1522890860333,34,User 5,22,Right,73,Man
360,640,329,209,332,203,1522890860738,1522890861301,35,User 5,22,Right,73,Man
360,640,195,618,167,623,1522890861706,1522890862328,36,User 5,22,Right,73,Man
360,640,51,86,36,35,1522890862733,1522890863904,37,User 5,22,Right,73,Man
360,640,140,605,108,603,1522890864309,1522890864988,38,User 5,22,Right,73,Man
360,640,257,404,237,370,1522890865392,1522890865879,39,User 5,22,Right,73,Man
360,640,336,384,338,379,1522890866284,1522890866818,40,User 5,22,Right,73,Man
360,640,251,607,252,603,1522890867223,1522890867813,41,User 5,22,Right,73,Man
360,640,120,189,156,206,1522890868218,1522890868748,42,User 5,22,Right,73,Man
360,640,51,315,36,319,1522890869151,1522890869652,43,User 5,22,Right,73,Man
360,640,274,346,252,319,1522890870057,1522890870525,44,User 5,22,Right,73,Man
360,640,181,606,160,600,1522890870930,1522890871547,45,User 5,22,Right,73,Man
360,640,351,124,351,130,1522890871963,1522890872666,46,User 5,22,Right,73,Man
360,640,154,181,159,181,1522890873071,1522890873679,47,User 5,22,Right,73,Man
360,640,51,384,36,390,1522890874083,1522890874655,48,User 5,22,Right,73,Man
360,640,310,159,295,161,1522890875060,1522890875574,49,User 5,22,Right,73,Man
360,640,139,179,122,178,1522890875979,1522890876520,50,User 5,22,Right,73,Man
360,640,154,65,94,7,1522890876926,1522890877496,51,User 5,22,Right,73,Man
360,640,115,101,108,106,1522890877899,1522890878632,52,User 5,22,Right,73,Man
360,640,314,595,287,589,1522890879037,1522890879684,53,User 5,22,Right,73,Man
360,640,50,167,36,177,1522890880088,1522890880622,54,User 5,22,Right,73,Man
360,640,156,46,166,36,1522890881026,1522890881644,55,User 5,22,Right,73,Man
360,640,196,194,180,177,1522890882051,1522890882678,56,User 5,22,Right,73,Man
360,640,317,502,304,494,1522890883082,1522890883774,57,User 5,22,Right,73,Man
360,640,331,64,324,35,1522890884179,1522890884950,58,User 5,22,Right,73,Man
360,640,333,529,324,532,1522890885361,1522890886082,59,User 5,22,Right,73,Man
360,640,185,102,180,106,1522890886486,1522890887080,60,User 5,22,Right,73,Man
360,640,215,585,207,577,1522890887486,1522890888212,61,User 5,22,Right,73,Man
360,640,117,27,108,35,1522890888617,1522890889121,62,User 5,22,Right,73,Man
360,640,149,614,140,611,1522890889525,1522890890770,63,User 5,22,Right,73,Man
360,640,250,548,236,539,1522890891175,1522890891853,64,User 5,22,Right,73,Man
360,640,133,146,137,143,1522890892259,1522890892772,65,User 5,22,Right,73,Man
360,640,340,484,324,461,1522890893177,1522890893823,66,User 5,22,Right,73,Man
360,640,186,412,176,385,1522890894228,1522890894734,67,User 5,22,Right,73,Man
360,640,26,504,0,517,1522890895138,1522890895815,68,User 5,22,Right,73,Man
360,640,200,580,186,573,1522890896219,1522890896896,69,User 5,22,Right,73,Man
360,640,331,599,324,603,1522890897300,1522890897925,70,User 5,22,Right,73,Man
360,640,270,267,257,248,1522890898329,1522890898835,71,User 5,22,Right,73,Man
360,640,71,194,79,193,1522890899239,1522890899783,72,User 5,22,Right,73,Man
360,640,237,408,227,400,1522890900187,1522890900796,73,User 5,22,Right,73,Man
360,640,54,147,28,144,1522890901201,1522890901819,74,User 5,22,Right,73,Man
360,640,272,41,252,35,1522890902225,1522890902840,75,User 5,22,Right,73,Man
360,640,122,193,108,177,1522890903246,1522890903875,76,User 5,22,Right,73,Man
360,640,266,192,252,177,1522890904279,1522890905001,77,User 5,22,Right,73,Man
360,640,72,346,77,332,1522890905406,1522890905957,78,User 5,22,Right,73,Man
360,640,192,468,180,461,1522890906362,1522890906973,79,User 5,22,Right,73,Man
360,640,265,485,252,461,1522890907376,1522890907936,80,User 5,22,Right,73,Man
360,640,33,568,6,568,1522890908340,1522890909128,81,User 5,22,Right,73,Man
360,640,97,164,113,141,1522890909533,1522890910067,82,User 5,22,Right,73,Man
360,640,81,148,67,138,1522890910472,1522890910996,83,User 5,22,Right,73,Man
360,640,47,262,36,248,1522890911400,1522890912148,84,User 5,22,Right,73,Man
360,640,195,456,183,434,1522890912553,1522890913040,85,User 5,22,Right,73,Man
360,640,130,239,108,248,1522890913444,1522890913933,86,User 5,22,Right,73,Man
360,640,334,609,329,608,1522890914339,1522890915068,87,User 5,22,Right,73,Man
360,640,197,404,180,390,1522890915472,1522890915970,88,User 5,22,Right,73,Man
360,640,265,274,260,254,1522890916389,1522890916843,89,User 5,22,Right,73,Man
360,640,121,401,119,401,1522890917249,1522890917723,90,User 5,22,Right,73,Man
360,640,55,513,36,532,1522890918128,1522890918746,91,User 5,22,Right,73,Man
360,640,340,597,335,608,1522890919150,1522890919759,92,User 5,22,Right,73,Man
360,640,133,223,123,196,1522890920163,1522890920695,93,User 5,22,Right,73,Man
360,640,276,404,252,390,1522890921100,1522890921570,94,User 5,22,Right,73,Man
360,640,246,529,252,532,1522890921975,1522890922488,95,User 5,22,Right,73,Man
360,640,289,377,294,382,1522890922891,1522890923269,96,User 5,22,Right,73,Man
360,640,325,237,324,248,1522890923674,1522890924085,97,User 5,22,Right,73,Man
360,640,198,278,202,268,1522890924489,1522890924939,98,User 5,22,Right,73,Man
360,640,57,548,53,536,1522890925343,1522890925937,99,User 5,22,Right,73,Man
360,640,307,556,294,527,1522890926342,1522890926959,100,User 5,22,Right,73,Man
360,640,107,322,108,319,1522890927363,1522890927867,101,User 5,22,Right,73,Man
360,640,85,227,61,222,1522890928271,1522890928886,102,User 5,22,Right,73,Man
360,640,207,427,193,416,1522890929290,1522890929800,103,User 5,22,Right,73,Man
360,640,168,307,180,319,1522890930206,1522890930635,104,User 5,22,Right,73,Man
360,640,206,541,180,532,1522890931039,1522890931544,105,User 5,22,Right,73,Man
360,640,85,272,76,278,1522890931948,1522890932515,106,User 5,22,Right,73,Man
360,640,159,310,134,333,1522890932919,1522890933364,107,User 5,22,Right,73,Man
360,640,215,528,196,546,1522890933769,1522890934295,108,User 5,22,Right,73,Man
360,640,187,306,185,315,1522890934700,1522890935186,109,User 5,22,Right,73,Man
360,640,332,192,324,177,1522890935590,1522890936066,110,User 5,22,Right,73,Man
360,640,49,386,41,396,1522890936471,1522890937054,111,User 5,22,Right,73,Man
360,640,329,123,324,106,1522890937459,1522890938003,112,User 5,22,Right,73,Man
360,640,197,591,180,603,1522890938423,1522890939091,113,User 5,22,Right,73,Man
360,640,174,467,162,451,1522890939497,1522890940009,114,User 5,22,Right,73,Man
360,640,340,90,342,91,1522890940413,1522890941152,115,User 5,22,Right,73,Man
360,640,88,54,108,35,1522891060141,1522891061599,1,User 6,26,Right,6,Man
360,640,38,190,36,177,1522891062020,1522891062648,2,User 6,26,Right,6,Man
360,640,196,585,198,569,1522891063055,1522891063702,3,User 6,26,Right,6,Man
360,640,53,386,36,390,1522891064107,1522891064703,4,User 6,26,Right,6,Man
360,640,44,249,36,248,1522891065110,1522891065672,5,User 6,26,Right,6,Man
360,640,127,225,115,237,1522891066077,1522891066545,6,User 6,26,Right,6,Man
360,640,75,517,36,532,1522891066950,1522891067615,7,User 6,26,Right,6,Man
360,640,185,309,180,319,1522891068019,1522891068575,8,User 6,26,Right,6,Man
360,640,273,399,252,390,1522891068980,1522891069511,9,User 6,26,Right,6,Man
360,640,238,375,247,379,1522891069916,1522891070374,10,User 6,26,Right,6,Man
360,640,26,543,16,556,1522891070780,1522891071568,11,User 6,26,Right,6,Man
360,640,247,562,250,536,1522891071972,1522891072543,12,User 6,26,Right,6,Man
360,640,25,568,7,594,1522891072948,1522891073590,13,User 6,26,Right,6,Man
360,640,91,43,81,19,1522891073994,1522891074925,14,User 6,26,Right,6,Man
360,640,190,455,180,461,1522891075330,1522891075840,15,User 6,26,Right,6,Man
360,640,331,82,303,101,1522891076246,1522891076727,16,User 6,26,Right,6,Man
360,640,168,164,198,158,1522891077132,1522891077653,17,User 6,26,Right,6,Man
360,640,139,47,164,19,1522891078058,1522891078562,18,User 6,26,Right,6,Man
360,640,162,211,144,213,1522891078967,1522891079443,19,User 6,26,Right,6,Man
360,640,352,383,342,392,1522891079849,1522891080363,20,User 6,26,Right,6,Man
360,640,164,25,175,1,1522891080768,1522891081448,21,User 6,26,Right,6,Man
360,640,99,117,93,115,1522891081852,1522891082451,22,User 6,26,Right,6,Man
360,640,167,425,185,425,1522891082855,1522891083340,23,User 6,26,Right,6,Man
360,640,40,418,48,413,1522891083745,1522891084270,24,User 6,26,Right,6,Man
360,640,199,409,180,390,1522891084676,1522891085108,25,User 6,26,Right,6,Man
360,640,307,583,299,580,1522891085512,1522891086026,26,User 6,26,Right,6,Man
360,640,301,225,284,203,1522891086430,1522891086910,27,User 6,26,Right,6,Man
360,640,250,93,252,106,1522891087313,1522891087791,28,User 6,26,Right,6,Man
360,640,272,220,252,248,1522891088196,1522891088589,29,User 6,26,Right,6,Man
360,640,315,340,324,319,1522891088993,1522891089434,30,User 6,26,Right,6,Man
360,640,232,335,264,311,1522891089838,1522891090251,31,User 6,26,Right,6,Man
360,640,102,523,116,506,1522891090667,1522891091161,32,User 6,26,Right,6,Man
360,640,264,38,252,35,1522891091566,1522891092102,33,User 6,26,Right,6,Man
360,640,179,120,180,106,1522891092509,1522891092954,34,User 6,26,Right,6,Man
360,640,13,212,19,195,1522891093359,1522891093854,35,User 6,26,Right,6,Man
360,640,37,104,60,64,1522891094259,1522891094794,36,User 6,26,Right,6,Man
360,640,331,314,321,313,1522891095200,1522891095649,37,User 6,26,Right,6,Man
360,640,224,517,226,512,1522891096053,1522891096541,38,User 6,26,Right,6,Man
360,640,188,252,180,248,1522891096948,1522891097396,39,User 6,26,Right,6,Man
360,640,81,215,78,217,1522891097801,1522891098213,40,User 6,26,Right,6,Man
360,640,331,441,324,461,1522891098619,1522891099170,41,User 6,26,Right,6,Man
360,640,140,37,122,28,1522891099575,1522891100100,42,User 6,26,Right,6,Man
360,640,336,570,324,603,1522891100504,1522891101105,43,User 6,26,Right,6,Man
360,640,25,480,10,508,1522891101511,1522891102044,44,User 6,26,Right,6,Man
360,640,88,597,83,603,1522891102450,1522891102993,45,User 6,26,Right,6,Man
360,640,104,390,108,390,1522891103399,1522891103838,46,User 6,26,Right,6,Man
360,640,321,86,340,68,1522891104243,1522891104748,47,User 6,26,Right,6,Man
360,640,328,535,324,532,1522891105152,1522891105669,48,User 6,26,Right,6,Man
360,640,258,444,252,461,1522891106074,1522891106496,49,User 6,26,Right,6,Man
360,640,164,577,180,603,1522891106901,1522891107412,50,User 6,26,Right,6,Man
360,640,76,483,73,476,1522891107818,1522891108270,51,User 6,26,Right,6,Man
360,640,287,529,280,543,1522891108675,1522891109359,52,User 6,26,Right,6,Man
360,640,313,178,324,177,1522891109763,1522891110297,53,User 6,26,Right,6,Man
360,640,326,221,335,216,1522891110702,1522891111219,54,User 6,26,Right,6,Man
360,640,177,181,170,206,1522891111624,1522891112044,55,User 6,26,Right,6,Man
360,640,138,107,108,106,1522891112449,1522891112889,56,User 6,26,Right,6,Man
360,640,334,443,336,432,1522891113294,1522891113784,57,User 6,26,Right,6,Man
360,640,25,318,31,311,1522891114187,1522891114692,58,User 6,26,Right,6,Man
360,640,48,530,39,544,1522891115101,1522891115644,59,User 6,26,Right,6,Man
360,640,334,549,297,539,1522891116049,1522891116507,60,User 6,26,Right,6,Man
360,640,60,497,36,461,1522891116911,1522891117349,61,User 6,26,Right,6,Man
360,640,41,202,15,225,1522891117754,1522891118235,62,User 6,26,Right,6,Man
360,640,290,140,266,143,1522891118639,1522891119040,63,User 6,26,Right,6,Man
360,640,159,574,168,518,1522891119444,1522891119944,64,User 6,26,Right,6,Man
360,640,340,78,324,35,1522891120351,1522891120834,65,User 6,26,Right,6,Man
360,640,209,38,180,35,1522891121238,1522891121690,66,User 6,26,Right,6,Man
360,640,86,378,88,399,1522891122095,1522891122493,67,User 6,26,Right,6,Man
360,640,219,109,183,114,1522891122899,1522891123276,68,User 6,26,Right,6,Man
360,640,130,569,108,532,1522891123682,1522891124111,69,User 6,26,Right,6,Man
360,640,87,292,108,248,1522891124515,1522891124901,70,User 6,26,Right,6,Man
360,640,110,312,108,319,1522891125306,1522891125653,71,User 6,26,Right,6,Man
360,640,48,335,36,319,1522891126057,1522891126460,72,User 6,26,Right,6,Man
360,640,167,188,146,203,1522891126879,1522891127249,73,User 6,26,Right,6,Man
360,640,216,164,180,177,1522891127655,1522891128045,74,User 6,26,Right,6,Man
360,640,242,191,255,189,1522891128449,1522891128856,75,User 6,26,Right,6,Man
360,640,150,410,172,355,1522891129260,1522891129682,76,User 6,26,Right,6,Man
360,640,83,139,36,106,1522891130086,1522891130518,77,User 6,26,Right,6,Man
360,640,186,363,174,394,1522891130923,1522891131323,78,User 6,26,Right,6,Man
360,640,288,429,296,430,1522891131726,1522891132151,79,User 6,26,Right,6,Man
360,640,332,117,324,106,1522891132555,1522891133040,80,User 6,26,Right,6,Man
360,640,342,244,311,247,1522891133445,1522891134145,81,User 6,26,Right,6,Man
360,640,249,57,240,40,1522891134550,1522891135014,82,User 6,26,Right,6,Man
360,640,100,365,112,360,1522891135418,1522891135860,83,User 6,26,Right,6,Man
360,640,55,350,55,359,1522891136263,1522891136695,84,User 6,26,Right,6,Man
360,640,175,525,178,633,1522891137099,1522891137617,85,User 6,26,Right,6,Man
360,640,52,286,58,314,1522891138020,1522891138536,86,User 6,26,Right,6,Man
360,640,308,255,324,248,1522891138940,1522891139373,87,User 6,26,Right,6,Man
360,640,91,163,69,160,1522891139777,1522891140262,88,User 6,26,Right,6,Man
360,640,128,62,122,51,1522891140666,1522891141165,89,User 6,26,Right,6,Man
360,640,222,415,198,404,1522891141577,1522891142097,90,User 6,26,Right,6,Man
360,640,60,74,36,35,1522891142500,1522891143067,91,User 6,26,Right,6,Man
360,640,205,509,220,543,1522891143471,1522891143947,92,User 6,26,Right,6,Man
360,640,166,536,180,532,1522891144350,1522891144870,93,User 6,26,Right,6,Man
360,640,25,518,6,525,1522891145273,1522891145833,94,User 6,26,Right,6,Man
360,640,222,143,199,145,1522891146238,1522891146718,95,User 6,26,Right,6,Man
360,640,339,55,298,34,1522891147123,1522891147563,96,User 6,26,Right,6,Man
360,640,252,162,252,177,1522891147968,1522891148475,97,User 6,26,Right,6,Man
360,640,318,85,304,67,1522891148879,1522891149300,98,User 6,26,Right,6,Man
360,640,68,389,61,364,1522891149704,1522891150194,99,User 6,26,Right,6,Man
360,640,248,528,252,532,1522891150598,1522891151043,100,User 6,26,Right,6,Man
360,640,152,150,153,167,1522891151446,1522891151877,101,User 6,26,Right,6,Man
360,640,105,606,108,603,1522891152281,1522891152816,102,User 6,26,Right,6,Man
360,640,304,392,324,390,1522891153219,1522891153690,103,User 6,26,Right,6,Man
360,640,74,600,36,603,1522891154094,1522891154609,104,User 6,26,Right,6,Man
360,640,251,333,252,319,1522891155014,1522891155448,105,User 6,26,Right,6,Man
360,640,93,195,108,177,1522891155851,1522891156300,106,User 6,26,Right,6,Man
360,640,181,53,170,61,1522891156705,1522891157202,107,User 6,26,Right,6,Man
360,640,209,126,198,138,1522891157607,1522891158031,108,User 6,26,Right,6,Man
360,640,256,600,252,603,1522891158436,1522891159025,109,User 6,26,Right,6,Man
360,640,108,377,123,360,1522891159430,1522891159849,110,User 6,26,Right,6,Man
360,640,189,613,173,626,1522891160255,1522891160772,111,User 6,26,Right,6,Man
360,640,104,449,108,461,1522891161176,1522891161600,112,User 6,26,Right,6,Man
360,640,105,589,70,607,1522891162018,1522891162501,113,User 6,26,Right,6,Man
360,640,91,271,76,266,1522891162918,1522891163329,114,User 6,26,Right,6,Man
360,640,178,422,158,402,1522891163733,1522891164135,115,User 6,26,Right,6,Man
360,640,186,496,183,492,1522928395641,1522928398157,1,User 7,61,Right,6.6,Woman
360,640,43,529,36,532,1522928398588,1522928400710,2,User 7,61,Right,6.6,Woman
360,640,348,533,13,409,1522928401116,1522928401805,3,User 7,61,Right,6.6,Woman
360,640,348,533,13,409,1522928401116,1522928401840,4,User 7,61,Right,6.6,Woman
360,640,315,568,281,615,1522928402246,1522928403662,5,User 7,61,Right,6.6,Woman
360,640,357,234,22,38,1522928404066,1522928406720,6,User 7,61,Right,6.6,Woman
360,640,325,524,324,532,1522928407124,1522928411752,7,User 7,61,Right,6.6,Woman
360,640,178,327,180,319,1522928412157,1522928412787,8,User 7,61,Right,6.6,Woman
360,640,37,200,36,177,1522928413192,1522928413925,9,User 7,61,Right,6.6,Woman
360,640,190,229,158,223,1522928414330,1522928414893,10,User 7,61,Right,6.6,Woman
360,640,39,119,36,106,1522928415298,1522928415954,11,User 7,61,Right,6.6,Woman
360,640,134,479,132,495,1522928416360,1522928417116,12,User 7,61,Right,6.6,Woman
360,640,110,53,108,35,1522928417522,1522928418063,13,User 7,61,Right,6.6,Woman
360,640,77,37,47,26,1522928418467,1522928419140,14,User 7,61,Right,6.6,Woman
360,640,81,253,75,259,1522928419545,1522928420099,15,User 7,61,Right,6.6,Woman
360,640,130,57,88,68,1522928420505,1522928421046,16,User 7,61,Right,6.6,Woman
360,640,100,79,88,68,1522928420505,1522928421144,17,User 7,61,Right,6.6,Woman
360,640,319,431,301,448,1522928421548,1522928422041,18,User 7,61,Right,6.6,Woman
360,640,349,205,348,181,1522928422446,1522928423026,19,User 7,61,Right,6.6,Woman
360,640,139,424,129,410,1522928423431,1522928424309,20,User 7,61,Right,6.6,Woman
360,640,106,326,108,319,1522928424715,1522928425277,21,User 7,61,Right,6.6,Woman
360,640,340,365,319,362,1522928425681,1522928426215,22,User 7,61,Right,6.6,Woman
360,640,71,18,45,5,1522928426620,1522928427302,23,User 7,61,Right,6.6,Woman
360,640,50,80,31,29,1522928427706,1522928428221,24,User 7,61,Right,6.6,Woman
360,640,42,37,31,29,1522928427706,1522928428349,25,User 7,61,Right,6.6,Woman
360,640,330,132,324,106,1522928428753,1522928429235,26,User 7,61,Right,6.6,Woman
360,640,83,46,73,29,1522928429639,1522928430239,27,User 7,61,Right,6.6,Woman
360,640,249,300,233,302,1522928430642,1522928431307,28,User 7,61,Right,6.6,Woman
360,640,47,395,40,387,1522928431712,1522928432490,29,User 7,61,Right,6.6,Woman
360,640,27,51,36,35,1522928432895,1522928433530,30,User 7,61,Right,6.6,Woman
360,640,242,619,216,620,1522928433933,1522928434841,31,User 7,61,Right,6.6,Woman
360,640,189,26,172,14,1522928435245,1522928435676,32,User 7,61,Right,6.6,Woman
360,640,240,26,211,37,1522928436081,1522928436587,33,User 7,61,Right,6.6,Woman
360,640,163,306,151,318,1522928436993,1522928437607,34,User 7,61,Right,6.6,Woman
360,640,243,462,206,442,1522928438013,1522928438431,35,User 7,61,Right,6.6,Woman
360,640,247,373,252,390,1522928438834,1522928439418,36,User 7,61,Right,6.6,Woman
360,640,30,283,34,291,1522928439823,1522928440346,37,User 7,61,Right,6.6,Woman
360,640,220,348,211,361,1522928440752,1522928441304,38,User 7,61,Right,6.6,Woman
360,640,241,98,224,90,1522928441709,1522928442176,39,User 7,61,Right,6.6,Woman
360,640,136,421,125,422,1522928442580,1522928443171,40,User 7,61,Right,6.6,Woman
360,640,48,246,36,248,1522928443575,1522928444124,41,User 7,61,Right,6.6,Woman
360,640,349,243,324,248,1522928444530,1522928445063,42,User 7,61,Right,6.6,Woman
360,640,323,333,289,352,1522928445467,1522928446112,43,User 7,61,Right,6.6,Woman
360,640,178,389,180,390,1522928446516,1522928447061,44,User 7,61,Right,6.6,Woman
360,640,62,609,36,603,1522928447465,1522928448654,45,User 7,61,Right,6.6,Woman
360,640,51,556,25,582,1522928449059,1522928449985,46,User 7,61,Right,6.6,Woman
360,640,148,507,132,517,1522928450389,1522928451064,47,User 7,61,Right,6.6,Woman
360,640,52,280,13,351,1522928451470,1522928451887,48,User 7,61,Right,6.6,Woman
360,640,323,554,324,603,1522928452294,1522928453195,49,User 7,61,Right,6.6,Woman
360,640,32,398,27,430,1522928453599,1522928454241,50,User 7,61,Right,6.6,Woman
360,640,346,158,338,183,1522928454645,1522928455585,51,User 7,61,Right,6.6,Woman
360,640,220,279,207,270,1522928455990,1522928456465,52,User 7,61,Right,6.6,Woman
360,640,171,208,159,196,1522928456869,1522928457288,53,User 7,61,Right,6.6,Woman
360,640,39,359,67,345,1522928457693,1522928458198,54,User 7,61,Right,6.6,Woman
360,640,215,280,172,253,1522928458603,1522928458978,55,User 7,61,Right,6.6,Woman
360,640,149,508,108,532,1522928459384,1522928459971,56,User 7,61,Right,6.6,Woman
360,640,21,418,12,433,1522928460376,1522928461040,57,User 7,61,Right,6.6,Woman
360,640,346,436,328,434,1522928461443,1522928462043,58,User 7,61,Right,6.6,Woman
360,640,121,121,100,115,1522928462451,1522928462934,59,User 7,61,Right,6.6,Woman
360,640,119,479,108,461,1522928463337,1522928463993,60,User 7,61,Right,6.6,Woman
360,640,223,235,180,100,1522928464398,1522928464760,61,User 7,61,Right,6.6,Woman
360,640,201,88,180,100,1522928464398,1522928465019,62,User 7,61,Right,6.6,Woman
360,640,343,366,311,348,1522928465423,1522928465868,63,User 7,61,Right,6.6,Woman
360,640,270,548,257,567,1522928466284,1522928466954,64,User 7,61,Right,6.6,Woman
360,640,269,76,288,65,1522928467361,1522928467930,65,User 7,61,Right,6.6,Woman
360,640,339,186,350,153,1522928468335,1522928469177,66,User 7,61,Right,6.6,Woman
360,640,124,111,108,106,1522928469582,1522928470226,67,User 7,61,Right,6.6,Woman
360,640,86,284,79,276,1522928470630,1522928471223,68,User 7,61,Right,6.6,Woman
360,640,271,524,252,532,1522928471628,1522928472411,69,User 7,61,Right,6.6,Woman
360,640,195,570,180,603,1522928472815,1522928473572,70,User 7,61,Right,6.6,Woman
360,640,339,44,324,35,1522928473976,1522928474612,71,User 7,61,Right,6.6,Woman
360,640,275,321,252,319,1522928475019,1522928475570,72,User 7,61,Right,6.6,Woman
360,640,134,606,108,603,1522928475974,1522928477043,73,User 7,61,Right,6.6,Woman
360,640,106,573,108,603,1522928475974,1522928477224,74,User 7,61,Right,6.6,Woman
360,640,269,190,252,177,1522928477629,1522928478148,75,User 7,61,Right,6.6,Woman
360,640,195,520,180,532,1522928478552,1522928479158,76,User 7,61,Right,6.6,Woman
360,640,327,465,308,465,1522928479563,1522928480294,77,User 7,61,Right,6.6,Woman
360,640,355,465,324,461,1522928480699,1522928481259,78,User 7,61,Right,6.6,Woman
360,640,258,254,252,248,1522928481666,1522928482187,79,User 7,61,Right,6.6,Woman
360,640,300,583,252,603,1522928482590,1522928483424,80,User 7,61,Right,6.6,Woman
360,640,313,457,294,464,1522928483829,1522928484724,81,User 7,61,Right,6.6,Woman
360,640,143,127,135,102,1522928485126,1522928485674,82,User 7,61,Right,6.6,Woman
360,640,138,540,122,613,1522928486079,1522928487071,83,User 7,61,Right,6.6,Woman
360,640,197,251,180,248,1522928487478,1522928488140,84,User 7,61,Right,6.6,Woman
360,640,195,177,180,177,1522928488545,1522928489220,85,User 7,61,Right,6.6,Woman
360,640,14,93,0,101,1522928489624,1522928490378,86,User 7,61,Right,6.6,Woman
360,640,336,207,324,177,1522928490783,1522928491250,87,User 7,61,Right,6.6,Woman
360,640,253,129,252,106,1522928491655,1522928492152,88,User 7,61,Right,6.6,Woman
360,640,274,304,257,306,1522928492558,1522928493220,89,User 7,61,Right,6.6,Woman
360,640,71,79,81,59,1522928493624,1522928494250,90,User 7,61,Right,6.6,Woman
360,640,232,58,247,57,1522928494655,1522928495255,91,User 7,61,Right,6.6,Woman
360,640,190,118,180,106,1522928495660,1522928496200,92,User 7,61,Right,6.6,Woman
360,640,300,210,276,188,1522928496605,1522928497062,93,User 7,61,Right,6.6,Woman
360,640,35,324,36,319,1522928497467,1522928498140,94,User 7,61,Right,6.6,Woman
360,640,351,517,333,474,1522928498545,1522928499087,95,User 7,61,Right,6.6,Woman
